Timestep,root_0,root_1,root_2,root_3,root_4,root_5,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
377,0.0,0.0,0.0,7.15154e-07,-4.6981504e-06,-1.4958292e-06,32.93351,-0.2130413,1.1203336,6.071443,0.5974357,-5.5120244,-25.87423,2.553465,61.353138,10.221413,-5.899504,38.282856,-4.520051,-3.7675345,1.397829,2.4991667,3.2860618,35.275814,-4.6252537,9.6553545,6.4434724,-11.321026,-2.7051578,4.137797,27.991972,-9.220255,12.381835
378,0.0,0.0,0.0,9.484531e-06,-6.333725e-06,1.52021e-05,33.06608,1.9554362,0.53192544,6.1205797,2.162662,-4.201146,-25.953102,2.6604896,54.93988,9.435979,-10.585453,37.079147,-6.521687,-2.2427745,9.965235,4.173447,5.928504,35.914257,-3.9515834,10.237224,4.8100057,-23.070309,-8.088484,6.4570293,27.09586,-9.294772,13.003971
379,0.0,0.0,0.0,-1.3375709e-05,1.821138e-07,5.1217326e-06,31.740965,2.4177806,-0.16408613,5.9380965,2.3780677,-2.2086318,-26.129143,2.9450576,46.74621,8.984592,-11.853643,33.375797,-6.948066,-13.248053,1.2682232,2.9956613,2.2977102,35.899345,-2.642913,10.969294,3.7802558,-22.669128,-4.412064,2.0142512,27.402966,-9.675944,13.050848
380,0.0,0.0,0.0,7.906977e-06,-2.2992062e-06,1.4795996e-05,30.698355,2.9281392,-0.23260045,5.7471037,2.5303035,-1.247576,-26.220385,2.9056356,41.28476,7.69171,-12.153701,28.548273,-6.8413157,0.6527861,-6.865477,-2.388892,1.4690887,35.56081,-3.1697586,11.0343075,4.575998,-12.954239,-1.3571534,8.79701,26.709896,-9.956153,12.723724
381,0.0,0.0,0.0,1.3033446e-05,3.4079887e-06,-5.589234e-06,28.580425,2.9876518,-0.36058417,5.7530823,2.5202377,1.9456158,-25.837654,2.9340882,36.05036,7.5540075,-12.20327,23.124342,-6.7220755,0.10066467,-0.93583095,0.7041209,1.6894463,36.330162,-2.95252,11.926215,9.559494,-1.5541265,0.54100275,5.228045,27.05036,-10.409357,13.227834
382,0.0,0.0,0.0,-1.494782e-05,-2.886338e-06,1.1849359e-05,27.010561,3.2223964,-0.59917223,7.9134855,2.6420517,4.326085,-26.822332,3.0977573,31.111176,6.813722,-13.632272,17.563084,-7.447664,5.883854,-7.3448343,-0.49767345,4.6389446,36.143673,-3.0705407,12.413469,9.714717,3.808807,3.3965375,7.8182483,26.8887,-10.687232,13.691777
383,0.0,0.0,0.0,8.998968e-06,-2.4550985e-07,6.305534e-06,26.009575,3.7880104,-0.6844414,15.205697,2.8857362,6.1210814,-27.3357,2.9673169,28.939148,7.0942836,-14.775876,13.550028,-7.02867,-2.7824454,-15.201862,-1.3944336,2.1065114,37.176575,-3.4800026,12.235442,1.9955763,6.410586,2.3131022,6.5933566,27.267986,-10.311053,13.716624
384,0.0,0.0,0.0,7.5501616e-06,2.8717086e-06,-2.814162e-05,25.110718,4.722537,-0.87092006,14.243039,3.3171809,6.2533493,-28.26403,2.8430424,27.928965,7.1158104,-15.428371,12.69124,-6.672872,-10.8260765,-18.126356,-2.411557,-2.4588094,37.167454,-3.6058795,12.239781,-2.1275375,5.057899,3.840545,2.979222,28.184864,-10.140141,13.592273
385,0.0,0.0,0.0,1.2326732e-05,-1.703858e-06,-4.009598e-06,24.47346,5.1358404,-1.0522366,12.683567,3.6873746,8.180932,-29.708061,2.6630185,28.914177,7.5062885,-14.990471,14.11974,-6.7372007,-7.559578,-12.233451,-1.6068345,0.7277023,37.326637,-3.696004,12.403098,1.5713096,7.8979406,2.162645,4.25725,28.058214,-9.980345,13.56259
386,0.0,0.0,0.0,6.3960297e-06,1.8193558e-06,1.12367625e-05,22.218533,3.9401474,-2.4378912,11.768203,3.6730673,10.436858,-32.846622,2.7637947,31.608347,7.5172305,-6.063881,8.290205,-9.390011,-5.0897403,-5.410633,-0.29737455,1.3425905,37.357807,-3.5981913,13.158573,0.5780806,-3.2109232,0.606303,5.378713,28.197147,-10.3764515,13.7924385
387,0.0,0.0,0.0,-9.136868e-06,1.2313272e-06,-9.366721e-06,18.565023,3.3935814,-3.6816716,10.620193,3.875467,10.14722,-33.896362,2.8164184,31.918928,9.250074,-7.9173174,7.9830966,-10.782053,-3.7134852,-4.946865,-1.2999282,2.4295733,36.623596,-3.9570146,13.597308,6.1229105,-5.0738845,0.8764022,6.1775036,27.903244,-10.048363,13.681171
388,0.0,0.0,0.0,-5.236328e-06,-4.58248e-07,-4.1198896e-06,18.211245,3.7332437,-3.4350333,9.064287,4.1101165,9.049307,-33.607246,2.5805569,34.325417,11.516027,-7.446012,7.5371766,-10.243599,4.5920258,-25.104473,-6.916236,1.9430554,37.050217,-4.6105356,12.720201,-4.130274,6.2302933,5.733886,4.9243727,28.315348,-9.5941,13.244444
389,0.0,0.0,0.0,-8.406044e-06,-2.4901526e-06,4.244045e-06,18.052605,4.3206325,-3.1765666,7.7287793,4.157959,8.050512,-34.969955,2.4861505,33.99261,14.3187065,-3.9482906,-0.18612355,-8.819839,14.016096,-32.316685,-10.220725,4.046624,36.822285,-5.228076,12.661624,-3.7761316,9.763237,6.036298,2.3574908,29.389772,-9.882122,13.333643
390,0.0,0.0,0.0,-1.6801783e-05,2.9148387e-06,9.342469e-06,16.719633,4.7354307,-2.9477258,6.0911417,4.1186175,6.4069386,-35.860367,2.0862527,32.391445,16.253937,-3.4491572,0.78700906,-8.105627,10.578132,-20.769493,-9.594426,4.2240734,36.554337,-5.15335,12.69681,-0.3944325,4.7197704,4.716912,1.9454167,29.14767,-9.662367,13.130322
391,0.0,0.0,0.0,-1.5687312e-06,3.7460808e-08,1.4110495e-06,15.931492,4.923094,-2.7186122,5.168214,4.017976,5.6598783,-36.20405,1.9405694,28.247679,16.529682,-4.4114227,2.7804585,-8.170074,3.356638,5.156187,-1.9259871,3.3996363,35.68667,-4.152064,13.090584,7.724374,-10.619435,2.7573473,2.266346,28.489359,-10.345066,13.531711
392,0.0,0.0,0.0,-8.3747445e-06,2.9284463e-06,8.639892e-06,7.825978,4.050514,-4.359345,1.4786291,3.9880707,8.366718,-36.033062,1.9347701,24.68052,16.17913,-2.1442616,2.0617628,-9.014941,-2.8531241,1.2823373,0.34317058,2.8299823,36.227184,-3.967008,13.939989,9.31626,5.1705384,2.3103333,3.76147,28.154919,-10.52176,13.618914
393,0.0,0.0,0.0,-7.174906e-06,-3.5527543e-07,-1.2937585e-05,4.4855256,4.5787287,-4.5753617,-0.69067085,4.2654967,13.857084,-36.56093,2.1889758,20.757252,15.378189,-1.7998362,2.777497,-9.835195,-5.101909,5.5187764,1.8730371,3.7730713,36.35542,-3.703887,13.878878,4.131132,11.890843,7.0176797,8.400146,27.712175,-10.4315605,13.638801
394,0.0,0.0,0.0,-9.512838e-06,1.4507143e-06,9.316306e-06,3.3203883,5.3941813,-4.291953,-1.9861301,4.412958,13.95814,-37.203545,1.9736043,17.980135,15.217062,-5.6114826,1.0687685,-11.542561,-4.612791,8.802315,3.2105966,4.1811843,35.146465,-4.043993,13.980532,16.055841,1.9545579,1.814011,8.5665245,27.113123,-10.669429,13.836169
395,0.0,0.0,0.0,-3.8629973e-06,1.9274567e-06,2.244021e-06,3.2423124,5.480824,-3.9837115,-2.455738,4.527341,14.0384245,-37.24949,1.6303804,16.81796,15.10536,-5.7829704,0.46026397,-11.086314,-4.054585,-9.466266,-1.4168674,2.3791397,36.20108,-4.159368,13.359678,10.455154,7.714177,2.8398702,5.357366,28.046465,-10.525346,13.47273
396,0.0,0.0,0.0,3.214741e-06,1.9546496e-06,3.888974e-06,3.1503506,5.2862673,-3.79262,-2.4983432,4.5503755,13.201271,-37.431633,1.3721652,15.354076,14.950849,-7.5389767,-3.0775754,-9.215407,-3.555902,-12.240304,-2.7764254,0.9162107,35.70916,-3.9853508,13.291605,-1.627609,-0.6173157,5.0054545,3.937745,28.492172,-10.800636,13.670339
397,0.0,0.0,0.0,5.4190614e-06,9.769559e-07,-3.9506926e-06,1.238606,5.681596,-3.7174163,-4.2751513,4.477316,14.882167,-37.465847,1.3058366,13.914201,15.092171,-7.8578677,-1.9843781,-9.038959,-6.360568,9.198234,1.6881005,1.4848579,34.93905,-3.6624215,13.454567,1.8801976,-4.5479746,-0.049247563,0.2236072,28.247456,-10.662971,13.718703
398,0.0,0.0,0.0,3.7129969e-06,-3.705083e-06,5.953968e-06,-5.873968,6.5009613,-4.421322,-10.504879,5.312651,22.874407,-37.685368,1.497771,14.191363,14.303089,-9.416496,1.6475234,-10.089776,-9.721952,13.522169,3.1240401,3.1825554,34.652607,-2.9713073,13.4333105,10.511093,-8.374353,-1.1682918,3.784092,27.16803,-10.596169,13.138753
399,0.0,0.0,0.0,-3.8442263e-06,2.2904105e-06,-4.8793304e-06,-11.264746,5.339095,-5.325161,-13.534927,5.15601,33.36793,-37.95642,1.6378196,16.472546,13.817359,-10.609462,5.910332,-11.052996,-9.551588,9.062992,1.957851,3.0791364,35.10411,-2.5205855,13.219338,3.6387715,-8.381859,-1.6699257,3.971321,27.276224,-10.634185,12.700476
400,0.0,0.0,0.0,-8.353041e-06,-7.183034e-07,8.4308724e-08,-19.616142,5.822294,-5.793782,-20.439995,3.8397279,38.898785,-38.2224,1.5546867,17.798954,11.226324,-3.389325,13.042233,-8.315115,-0.18964007,-9.923732,-3.838325,2.826624,35.45205,-2.1703925,12.725377,-5.064729,-4.8932705,1.3583322,2.076724,27.58427,-10.609647,12.097539
401,0.0,0.0,0.0,-7.790813e-06,3.083324e-07,3.84663e-06,-30.701433,8.050468,-6.163738,-29.206394,3.0802696,41.15853,-36.365704,1.4409428,15.760993,9.137919,-0.43607804,16.166313,-7.049518,3.7719061,-3.2150745,-2.355525,3.3210177,34.683105,-2.0843303,12.90831,7.7720003,-3.9402568,-0.31560206,4.2473526,25.985813,-10.400363,11.838338
402,0.0,0.0,0.0,-2.2308693e-06,5.6238555e-06,7.851004e-06,-33.81636,5.524744,-6.7520304,-28.84016,3.1076794,48.362385,-35.2308,1.4666237,17.464518,7.9691525,9.139107,21.948822,-4.7219396,-9.766821,-5.017762,-1.3878753,-0.58077395,35.84571,-1.4180149,12.730863,-7.7923503,-2.8929446,1.3560495,3.2797523,27.342749,-10.594682,11.853464
403,0.0,0.0,0.0,-1.32863015e-05,3.9699066e-06,-1.838808e-05,-40.47651,6.173223,-7.0460606,-32.504677,3.1953197,50.126488,-34.009598,1.3858525,15.406378,2.9580564,12.513518,26.74362,-3.099136,2.1477876,-14.353577,-3.1099706,1.4555755,35.145844,-1.6094929,12.601336,3.1121702,-1.3551922,0.85321707,3.5320663,26.096981,-10.352639,11.637908
404,0.0,0.0,0.0,1.1685194e-05,-8.378393e-07,-3.465202e-07,-50.827763,7.6201143,-7.245861,-39.12668,1.7792299,48.1064,-31.611025,1.2100874,10.371915,-3.5885463,14.641802,22.704302,-1.4706994,12.295864,-12.153178,-4.357785,4.618757,35.01917,-1.6288662,13.202874,6.2235646,0.97810817,0.7833166,0.38694307,25.562567,-10.139331,11.557082
405,0.0,0.0,0.0,1.0366889e-05,2.359821e-06,-1.0654256e-05,-49.806084,6.446883,-7.1845446,-37.444298,1.9823201,51.85405,-31.50562,1.1405866,12.272994,-4.901661,19.072285,24.104334,0.43401718,-7.4468784,-11.581847,-1.5318893,-1.2039775,35.81093,-1.0932801,12.550844,-8.974327,1.6546572,1.7416872,3.3869689,26.957567,-10.571211,11.685846
406,0.0,0.0,0.0,1.7348015e-05,2.1968397e-06,1.0388274e-05,-49.097416,4.8236365,-7.2467575,-35.636406,2.2883878,52.66397,-29.49599,1.0984536,12.682406,-5.529756,21.567238,25.580679,1.8812352,-1.0853473,-10.697868,-1.5165855,-0.29550114,35.568005,-0.8240178,12.599193,-1.0118283,-0.553278,0.4985205,2.0016804,26.343151,-10.532496,11.524081
407,0.0,0.0,0.0,5.1289644e-06,-3.5428802e-06,-1.544728e-05,-56.901,7.255213,-7.135339,-45.204758,-4.0145335,49.81114,-28.234886,1.0463933,-2.4149153,-72.22535,24.140003,24.907547,3.0850406,10.9836445,-4.014075,-0.51292527,4.2256126,35.083817,0.21380673,13.701336,7.1660767,-7.6018176,-2.914645,6.1876698,23.721485,-9.664061,10.389046
408,0.0,0.0,0.0,-1.8972281e-05,-9.757805e-07,-1.3227095e-06,-54.402443,6.4047747,-7.297169,-40.701492,-0.066170454,46.361385,-27.204779,1.0037344,-10.621073,-119.08257,35.771652,21.02705,3.5228827,-3.7752142,10.240861,3.875374,5.1182857,36.158577,1.4382445,14.167532,-1.7668412,-5.198372,2.6363962,-0.52932394,25.455996,-9.3751135,10.568266
409,0.0,0.0,0.0,-4.616856e-05,1.1419223e-05,-8.058317e-05,-50.187054,6.014904,-7.229433,-36.917923,0.793013,41.785378,-26.16666,0.95506114,-14.287732,-149.86444,36.375664,25.346664,4.959853,14.625993,-5.13029,-0.4499089,7.2398276,36.185905,1.4073881,14.594203,-3.969,-5.310913,0.7428113,2.7962928,24.483545,-9.49134,10.131928
410,0.0,0.0,0.0,-2.9400953e-05,7.23099e-06,0.0001431827,-43.817673,5.8218966,-6.934609,-32.372673,1.4058098,37.692368,-25.144188,0.271666,-14.562619,-142.49176,33.786507,37.235603,11.49836,19.226437,-17.730806,-4.08673,5.6936536,36.35978,0.8910878,14.139253,-7.1040974,5.2825913,3.5616078,2.158179,24.880709,-9.763685,10.548158
411,0.0,0.0,0.0,-1.1557387e-05,-5.1293946e-06,-1.16677575e-05,-38.9781,4.604845,-6.6536174,-28.98983,1.485507,33.40915,-22.514309,0.21070056,-17.32817,-140.08157,33.206566,40.390457,12.630895,12.171555,-9.6333475,-2.509983,3.8456614,36.22979,1.4042329,14.225979,-8.5800295,-3.2105432,0.8214751,2.4633958,25.070667,-9.761585,10.591738
412,0.0,0.0,0.0,-2.0835835e-06,2.6487082e-06,-4.6009656e-05,-35.28337,3.6614437,-6.4235773,-26.638319,1.2445107,29.970802,-20.273289,0.21119222,-21.077738,-139.3004,31.67966,40.77803,12.395758,9.898237,-6.300124,-1.3506969,3.3476117,36.177658,1.6602222,14.3706,-4.3598294,-3.8255978,-0.6858046,3.3975234,24.578197,-9.768962,10.411755
413,0.0,0.0,0.0,-5.900364e-06,-7.3447995e-06,4.5831715e-05,-36.83178,3.9046664,-7.2225614,-26.331001,3.6185818,28.55041,-17.953133,0.36579546,-22.795792,-137.3222,30.105808,42.497574,12.793655,6.12138,-10.209804,-0.96666,2.3723285,36.366604,1.7093513,14.482265,-3.4386864,2.865668,0.59177303,4.3924727,24.01654,-9.707193,10.3748865
414,0.0,0.0,0.0,-4.5692664e-06,-1.0863445e-07,-7.8020326e-05,-40.3131,2.9139302,-8.367453,-26.528378,6.3276796,30.176508,-16.43652,0.63079405,-25.96406,-149.73772,30.65579,38.88522,12.205043,-5.381621,2.661381,3.077285,0.0747091,35.732952,1.9106882,14.724822,-0.84831876,-8.366636,-1.7166501,5.0333586,24.004879,-9.568035,10.415038
415,0.0,0.0,0.0,4.3434393e-06,-3.3485878e-07,-3.4958444e-05,-45.578953,0.5016868,-9.540447,-27.22941,9.511566,34.026134,-17.946505,0.9027755,-24.057095,-141.24666,38.10108,28.524834,9.689145,-10.337138,5.362743,4.4112225,-0.30547404,35.622784,1.8425167,14.813842,-0.14724924,-7.226661,-0.14599624,4.6885037,23.931831,-9.416663,10.107689
416,0.0,0.0,0.0,1.9523716e-06,-2.4854944e-06,-0.00010667974,-52.56421,0.114464045,-10.388868,-27.93189,12.426074,35.859425,-19.040134,1.0903901,-20.35321,-124.62437,33.65257,34.968468,7.87836,-18.462685,9.298885,6.0353,-3.7315845,34.806877,1.8548193,15.243819,0.5152946,-0.32176974,-2.296067,3.9497745,23.096184,-9.423707,10.549849
417,0.0,0.0,0.0,-1.16815945e-05,-2.9738765e-06,-1.3318289e-05,-47.955418,0.030290842,-9.371723,-25.362646,11.940488,34.1816,-17.847622,1.0531913,-16.85895,-116.01014,31.639389,34.493896,8.726519,-7.35619,7.7445045,3.482814,0.23137277,34.86259,2.1281981,15.431617,-6.7806554,-15.045798,-8.580319,0.6190607,23.76209,-9.702122,10.555623
418,0.0,0.0,0.0,-2.2429367e-05,1.3397108e-05,9.581666e-05,-43.909508,-0.47570682,-8.8038025,-22.908173,10.874169,30.786112,-16.164024,0.9308841,-14.314379,-97.522736,29.419058,31.42125,8.524691,-6.8432627,8.462866,3.793612,0.44846338,34.71414,2.0334444,15.559374,4.710254,-22.52286,-8.767664,0.8648494,23.538336,-9.66258,10.198862
419,0.0,0.0,0.0,1.7787203e-05,2.8834968e-06,-7.065077e-05,-41.288322,-1.6501671,-8.261916,-20.719728,9.742702,27.304577,-13.7623825,0.8370283,-13.233667,-88.06495,25.865234,26.901197,7.328,-2.2972538,6.322285,2.970147,1.8432659,33.978645,1.7811114,15.547,3.51383,-24.183632,-6.6173024,-0.1511591,23.506456,-9.800185,10.162621
420,0.0,0.0,0.0,3.7409284e-06,7.799826e-06,1.5386091e-06,-42.680244,-3.049529,-8.037781,-18.891865,10.137267,26.605106,-10.3675375,1.0745729,-10.862282,-76.92997,24.293604,22.691772,6.977216,15.145022,-0.20464721,-0.49918064,3.4073274,33.13921,1.175878,15.199462,-4.057438,-6.7540646,-1.1794484,-1.096319,23.16018,-10.237382,10.350023
421,0.0,0.0,0.0,-9.628913e-06,5.4570264e-06,3.5834106e-05,-41.37176,-4.0752463,-6.461688,-10.104791,11.798616,27.203978,-8.372217,1.4191414,-7.78541,-61.687843,13.611984,9.65522,14.444649,14.110629,-14.897928,-5.239882,3.3787758,33.29725,0.32254526,14.335262,-18.280226,8.600779,0.46923682,-2.0063465,23.62694,-10.465484,11.085888
422,0.0,0.0,0.0,-1.2044468e-05,6.965623e-06,-1.4959063e-05,-41.43853,-4.9139786,-4.479526,13.150898,12.674554,33.18835,-5.851611,2.1606612,-3.8562312,-44.127075,16.545961,-12.4663,14.603871,-2.8061655,-24.303186,-7.142902,-1.6735812,33.57522,-0.34370548,13.417986,-16.253048,13.0330925,3.2009397,-0.5549362,23.678782,-10.04999,11.193178
423,0.0,0.0,0.0,7.0629386e-07,-1.2763614e-06,2.5129877e-06,-42.294937,-4.9530287,-4.1681757,31.772697,12.245904,36.574883,-5.0744414,2.5230963,-0.41672045,-26.834145,6.1267357,-28.968616,12.124917,2.0183783,-24.372742,-7.2355213,-1.4434015,32.53704,-0.56372356,13.88563,-11.021346,7.321,2.4592526,1.8490568,23.040993,-9.919914,11.556348
424,0.0,0.0,0.0,-6.139144e-06,2.1771655e-06,-8.407911e-06,-38.190323,-5.4001102,-2.775212,39.307587,2.1495256,38.516388,-4.234534,2.7060041,2.4719617,-12.968186,-3.1617084,-42.74306,7.4465265,2.5509539,-11.157619,-4.6743145,-0.12281844,31.890932,-0.90503794,14.121782,-5.6687093,-0.9130768,1.0611546,2.986069,23.123121,-9.481417,11.647179
425,0.0,0.0,0.0,-4.8322268e-06,-9.216378e-07,-2.463241e-05,-37.81567,-9.198584,-2.9010906,50.209766,6.6473484,39.674404,-1.4202256,2.9422169,3.669308,-3.9586895,-8.008799,-64.7186,2.0974076,2.793828,-4.9620924,-3.062318,2.8568716,31.12933,-1.32354,14.253336,-4.941523,-3.7097058,0.65968317,2.2065792,23.681875,-9.245827,11.9697075
426,0.0,0.0,0.0,-2.7587606e-05,2.566077e-06,4.1526335e-05,-37.391815,-13.288588,-2.7228281,59.71499,4.171596,41.80423,2.9815145,2.9497426,5.565897,-2.1062155,3.2621922,-84.0164,-3.0712373,-14.82744,16.449581,3.126391,3.7030694,30.721237,-1.9855864,14.379889,-1.0412171,-18.121416,-6.53849,0.9203128,24.33141,-9.172886,12.349651
427,0.0,0.0,0.0,-3.1468603e-06,3.3241115e-06,-7.294311e-05,-37.227318,-14.995384,-1.8728125,69.565674,3.7531486,42.184723,5.1851125,2.770307,7.0447326,-1.8196259,12.540303,-87.210266,-4.4606338,-10.900188,15.929848,2.1617563,1.7865891,31.782013,-2.033875,13.982293,-2.0338793,-16.949198,-4.9074464,0.6779495,23.855032,-8.925102,12.307492
428,0.0,0.0,0.0,-4.9480136e-06,2.5876018e-06,-1.1120002e-05,-35.69085,-14.56056,-1.5379413,74.38579,3.8206365,42.73681,5.1211605,2.661701,8.382597,-1.7355859,19.637901,-86.3831,-6.0955787,-13.247854,20.168976,3.2952113,3.625085,32.056377,-2.0771875,14.28984,2.4631572,-16.683477,-4.8776813,1.0546862,24.118122,-8.737351,12.099901
429,0.0,0.0,0.0,-1.8007895e-05,-6.28089e-06,-4.3323547e-05,-33.20951,-13.194483,-1.3300656,73.48317,3.7864654,44.666847,4.2017164,2.5307665,10.209933,-1.7288748,18.762138,-80.897766,-7.041545,-5.2517877,6.7156024,0.043395907,4.953548,32.372063,-2.5595567,14.0036745,3.0418186,-12.101643,-4.3937006,3.0133436,24.278399,-8.776713,12.161907
430,0.0,0.0,0.0,4.17132e-06,-9.4145787e-07,-4.4691566e-05,-30.050152,-11.854927,-0.967336,70.74605,3.4305835,45.89621,4.0008283,2.379619,11.211118,1.4189214,15.304192,-74.00077,-6.986562,2.3475354,-3.4979327,-1.3365133,5.3907113,33.162006,-3.2861478,13.677755,4.296468,-6.6463723,-3.8628688,4.893584,24.484888,-8.810604,12.48664
431,0.0,0.0,0.0,1.7601486e-06,5.447661e-08,-6.236573e-06,-25.729824,-10.702954,-0.44071925,65.934715,3.3439014,45.506855,4.460417,2.005258,11.048264,1.8890156,10.611115,-66.78414,-6.2932234,6.7285004,-7.881272,-2.6314583,6.679631,33.923122,-4.0969267,12.969843,-1.1425542,-4.6627207,-2.4620545,3.8513007,25.356688,-9.06299,12.87472
432,0.0,0.0,0.0,4.9576256e-06,7.106796e-06,2.3253417e-06,-21.001217,-11.707403,0.49765545,61.39618,2.9517741,44.34354,5.4638376,1.6117554,10.458338,1.5884275,5.5118756,-59.65711,-5.320116,11.031812,-18.754202,-5.421072,6.352536,34.903625,-4.8539305,12.200435,-2.9134617,-2.1204774,0.061886538,0.3066686,26.38567,-9.491059,13.221213
433,0.0,0.0,0.0,2.054981e-05,-7.7939e-06,-6.2494864e-06,-15.792749,-13.952349,1.5799892,57.858692,2.5923078,43.153664,6.099278,1.0674857,10.093391,1.5665697,0.60856855,-53.02312,-4.0185995,7.657358,-15.819319,-3.57167,5.4609985,35.75867,-5.389577,11.629713,-4.0244336,-2.094305,0.31861696,0.8657573,26.942114,-9.795167,13.447068
434,0.0,0.0,0.0,-2.1606536e-05,8.7436837e-07,1.1058904e-05,-11.612165,-15.253922,2.0883067,54.760975,2.1949384,43.073067,6.0971045,0.7220278,10.441633,1.7267663,-4.1510663,-44.531837,-2.571304,3.242384,-12.8011875,-2.7022374,3.83469,36.06251,-5.537369,11.345996,-4.09369,-1.2410303,-0.4424495,1.6295274,27.46155,-10.192917,13.423565
435,0.0,0.0,0.0,-3.6353508e-06,2.0811337e-06,-5.395852e-06,-9.38004,-15.357927,2.2597957,51.41136,1.9135808,42.401695,6.4535437,0.5821787,10.351968,1.8984419,-6.6447706,-38.923515,-2.4590297,-0.5430172,-6.2532897,-1.5379717,3.6975205,35.677002,-5.3434587,11.498603,-0.8241692,-5.394147,-1.3159217,1.0489413,27.452492,-10.101375,13.291889
436,0.0,0.0,0.0,5.6336016e-06,2.972289e-06,-2.4674939e-05,-6.51552,-14.791353,2.2547138,47.127487,2.286717,41.210995,6.1608653,0.47032824,10.19736,2.2846534,-7.636148,-35.058033,-2.616682,0.41034305,-3.6509755,-0.69997364,3.598493,35.5719,-5.163866,11.43759,-1.7036965,-7.138579,-1.2142828,-0.22985893,27.520044,-10.322988,13.357923
437,0.0,0.0,0.0,-3.3068334e-06,-7.336567e-07,-1.4869309e-05,-5.7010508,-15.538898,2.3547173,45.232735,1.6317494,40.25844,7.2127056,0.3144199,9.91508,2.6065826,-9.381382,-34.370007,-3.0014174,-0.5182453,-6.0636244,-1.5506934,3.6187189,35.388515,-5.4208016,11.456965,0.80706996,2.187709,-1.5271083,1.4607987,27.34835,-10.457088,13.270013
438,0.0,0.0,0.0,1.523836e-06,1.1483597e-06,8.838041e-06,-4.759283,-17.047312,2.8531156,41.888657,1.4973488,37.89034,7.3930902,-0.4872749,9.569198,2.6459355,-11.188141,-38.236298,-0.29187617,16.76643,-21.1364,-3.8932216,3.828916,34.627636,-5.2493033,10.606478,-8.654046,-9.524985,-2.2704308,0.6153409,27.034262,-11.244319,13.414185
439,0.0,0.0,0.0,9.012228e-07,9.053065e-07,3.918314e-09,-3.711293,-16.859354,2.660377,38.49097,2.1724107,34.87064,6.151524,-1.3440397,10.214966,2.4698417,-12.03884,-36.009083,0.85522586,19.96257,-24.778252,-8.705501,3.245685,33.898357,-4.922699,10.348068,-12.143166,-7.038797,-0.29073653,0.42158288,27.223452,-11.468045,13.212005
440,0.0,0.0,0.0,9.296915e-06,5.0598746e-06,-5.3108683e-06,-3.3071365,-17.007318,2.6119595,35.27764,2.1692376,32.481647,5.780415,-1.7377841,9.935531,2.61449,-11.463676,-34.380806,0.51034147,0.45214212,-9.981099,-1.5862045,4.1782994,34.56622,-4.6964793,10.379973,-14.322105,-0.8646366,0.09479181,-2.8676996,28.121332,-11.213509,13.379593
441,0.0,0.0,0.0,-7.4308005e-08,3.1294373e-06,-9.774083e-06,-2.8740811,-18.051826,2.777093,32.50218,2.0844433,30.054787,4.9028144,-2.709805,9.734668,2.9628625,-10.202697,-31.61313,0.22555277,-2.269022,-5.287328,-1.7088056,2.362161,34.761967,-4.9058394,9.976723,-3.5928693,-7.432963,-4.948478,-0.49243098,27.591883,-11.471386,13.092153
442,0.0,0.0,0.0,8.634312e-06,-1.0385985e-06,-5.0842077e-06,-2.5817876,-18.732601,2.7279317,30.747993,1.912468,28.969072,5.10602,-2.8192759,9.630288,3.2939744,-9.085937,-29.024788,-0.18208517,-10.41851,0.87427473,1.2224485,2.6004388,35.241974,-4.846086,10.126404,0.5395557,-11.0117,-4.9132113,-0.44336855,27.74852,-11.191449,12.958841
443,0.0,0.0,0.0,3.6260103e-06,2.1207352e-06,8.507876e-06,-2.2225795,-19.020664,2.6095138,30.072748,1.6981019,29.904879,5.3902245,-2.7910445,9.9905615,3.5446048,-10.851151,-23.123234,-1.7363272,-25.963478,10.504225,5.5703087,1.0771112,35.67753,-4.7138443,10.733515,8.728227,-3.675783,-4.1586523,5.602945,27.442186,-10.824167,12.829603
444,0.0,0.0,0.0,1.0797114e-06,1.11976476e-07,7.891707e-06,2.0058312,-20.117756,2.6585174,30.126898,1.6124262,33.647648,5.401314,-2.6016662,12.689209,3.6913083,-15.180917,-14.364865,-3.983592,-18.482063,0.88289315,3.1228821,-0.39477712,35.138023,-4.257765,10.352044,-2.49781,-8.222227,-2.788,5.4260254,27.857859,-11.485496,12.748745
